id;categoria;tema;dificuldade;cenario;pergunta;alternativa_a;alternativa_b;alternativa_c;alternativa_d;resposta_correta;explicacao;sinal_de_risco;nivel_alerta;pontos;tempo_segundos;ativo
282;Pagamentos e PIX;Nota sem pedido;Médio;No ambiente corporativo, chega nota fiscal e cobrança de serviço que ninguém contratou.;Antes de seguir, qual ação reduz melhor o risco?;Aceitar alteração de conta bancária apenas por e-mail.;Aprovar porque o comprovante parece verdadeiro.;Validar ordem de compra e responsável antes de reconhecer a cobrança.;Enviar comprovante e dados financeiros por canal pessoal.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: documento fiscal sem pedido interno.;documento fiscal sem pedido interno;Alerta Laranja;15;45;sim
283;Pagamentos e PIX;Nota sem pedido;Médio;Durante a rotina de trabalho, chega nota fiscal e cobrança de serviço que ninguém contratou.;Qual resposta mantém o processo corporativo seguro?;Validar ordem de compra e responsável antes de reconhecer a cobrança.;Enviar comprovante e dados financeiros por canal pessoal.;Responder rapidamente para não atrasar a operação.;Executar o pedido e revisar a segurança depois.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: documento fiscal sem pedido interno.;documento fiscal sem pedido interno;Alerta Laranja;15;45;sim
284;Pagamentos e PIX;Nota sem pedido;Difícil;Em um atendimento interno, chega nota fiscal e cobrança de serviço que ninguém contratou.;O que o colaborador deve fazer para evitar o golpe?;Executar o pedido e revisar a segurança depois.;Ignorar o fluxo oficial porque parece uma solicitação simples.;Validar ordem de compra e responsável antes de reconhecer a cobrança.;Compartilhar as informações pedidas para ganhar tempo.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: documento fiscal sem pedido interno.;documento fiscal sem pedido interno;Alerta Vermelho;20;60;sim
285;Pagamentos e PIX;Nota sem pedido;Difícil;Você está analisando uma solicitação: chega nota fiscal e cobrança de serviço que ninguém contratou.;Qual decisão demonstra melhor comportamento de segurança?;Validar ordem de compra e responsável antes de reconhecer a cobrança.;Compartilhar as informações pedidas para ganhar tempo.;Confiar apenas no nome exibido na mensagem.;Encaminhar o caso para um colega resolver sem registrar.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: documento fiscal sem pedido interno.;documento fiscal sem pedido interno;Alerta Vermelho;20;60;sim
286;Pagamentos e PIX;Pagamento por link;Fácil;Um e-mail pede pagamento por link externo em vez do portal de fornecedores.;Qual é a atitude mais segura nessa situação?;Responder rapidamente para não atrasar a operação.;Executar o pedido e revisar a segurança depois.;Acessar somente portal oficial e confirmar dados no cadastro.;Ignorar o fluxo oficial porque parece uma solicitação simples.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: link externo para pagamento.;link externo para pagamento;Alerta Amarelo;10;35;sim
287;Pagamentos e PIX;Pagamento por link;Médio;No ambiente corporativo, um e-mail pede pagamento por link externo em vez do portal de fornecedores.;Antes de seguir, qual ação reduz melhor o risco?;Acessar somente portal oficial e confirmar dados no cadastro.;Ignorar o fluxo oficial porque parece uma solicitação simples.;Compartilhar as informações pedidas para ganhar tempo.;Confiar apenas no nome exibido na mensagem.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: link externo para pagamento.;link externo para pagamento;Alerta Laranja;15;45;sim
288;Pagamentos e PIX;Pagamento por link;Médio;Durante a rotina de trabalho, um e-mail pede pagamento por link externo em vez do portal de fornecedores.;Qual resposta mantém o processo corporativo seguro?;Confiar apenas no nome exibido na mensagem.;Encaminhar o caso para um colega resolver sem registrar.;Acessar somente portal oficial e confirmar dados no cadastro.;Fazer o procedimento fora do canal corporativo autorizado.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: link externo para pagamento.;link externo para pagamento;Alerta Laranja;15;45;sim
289;Pagamentos e PIX;Pagamento por link;Difícil;Em um atendimento interno, um e-mail pede pagamento por link externo em vez do portal de fornecedores.;O que o colaborador deve fazer para evitar o golpe?;Acessar somente portal oficial e confirmar dados no cadastro.;Fazer o procedimento fora do canal corporativo autorizado.;Assumir que é seguro porque a mensagem parece profissional.;Pagar primeiro e conferir os dados depois.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: link externo para pagamento.;link externo para pagamento;Alerta Vermelho;20;60;sim
290;Pagamentos e PIX;Pagamento por link;Difícil;Você está analisando uma solicitação: um e-mail pede pagamento por link externo em vez do portal de fornecedores.;Qual decisão demonstra melhor comportamento de segurança?;Pagar primeiro e conferir os dados depois.;Usar a chave PIX enviada no WhatsApp sem validar.;Acessar somente portal oficial e confirmar dados no cadastro.;Aceitar alteração de conta bancária apenas por e-mail.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: link externo para pagamento.;link externo para pagamento;Alerta Vermelho;20;60;sim
291;Pagamentos e PIX;PIX copia e cola;Fácil;O código PIX copia e cola mostra beneficiário diferente do fornecedor.;Qual é a atitude mais segura nessa situação?;Cancelar a operação e validar o código com o financeiro.;Encaminhar o caso para um colega resolver sem registrar.;Fazer o procedimento fora do canal corporativo autorizado.;Assumir que é seguro porque a mensagem parece profissional.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: beneficiário divergente no PIX.;beneficiário divergente no PIX;Alerta Amarelo;10;35;sim
292;Pagamentos e PIX;PIX copia e cola;Médio;No ambiente corporativo, o código PIX copia e cola mostra beneficiário diferente do fornecedor.;Antes de seguir, qual ação reduz melhor o risco?;Assumir que é seguro porque a mensagem parece profissional.;Pagar primeiro e conferir os dados depois.;Cancelar a operação e validar o código com o financeiro.;Usar a chave PIX enviada no WhatsApp sem validar.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: beneficiário divergente no PIX.;beneficiário divergente no PIX;Alerta Laranja;15;45;sim
293;Pagamentos e PIX;PIX copia e cola;Médio;Durante a rotina de trabalho, o código PIX copia e cola mostra beneficiário diferente do fornecedor.;Qual resposta mantém o processo corporativo seguro?;Cancelar a operação e validar o código com o financeiro.;Usar a chave PIX enviada no WhatsApp sem validar.;Aceitar alteração de conta bancária apenas por e-mail.;Aprovar porque o comprovante parece verdadeiro.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: beneficiário divergente no PIX.;beneficiário divergente no PIX;Alerta Laranja;15;45;sim
294;Pagamentos e PIX;PIX copia e cola;Difícil;Em um atendimento interno, o código PIX copia e cola mostra beneficiário diferente do fornecedor.;O que o colaborador deve fazer para evitar o golpe?;Aprovar porque o comprovante parece verdadeiro.;Enviar comprovante e dados financeiros por canal pessoal.;Cancelar a operação e validar o código com o financeiro.;Responder rapidamente para não atrasar a operação.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: beneficiário divergente no PIX.;beneficiário divergente no PIX;Alerta Vermelho;20;60;sim
295;Pagamentos e PIX;PIX copia e cola;Difícil;Você está analisando uma solicitação: o código PIX copia e cola mostra beneficiário diferente do fornecedor.;Qual decisão demonstra melhor comportamento de segurança?;Cancelar a operação e validar o código com o financeiro.;Responder rapidamente para não atrasar a operação.;Executar o pedido e revisar a segurança depois.;Ignorar o fluxo oficial porque parece uma solicitação simples.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: beneficiário divergente no PIX.;beneficiário divergente no PIX;Alerta Vermelho;20;60;sim
296;Pagamentos e PIX;Urgência de contrato;Fácil;Fornecedor diz que o contrato será cancelado se o PIX não for feito em 10 minutos.;Qual é a atitude mais segura nessa situação?;Aceitar alteração de conta bancária apenas por e-mail.;Aprovar porque o comprovante parece verdadeiro.;Não ceder à pressão e escalar a validação pelo fluxo aprovado.;Enviar comprovante e dados financeiros por canal pessoal.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: ameaça de cancelamento imediato.;ameaça de cancelamento imediato;Alerta Amarelo;10;35;sim
297;Pagamentos e PIX;Urgência de contrato;Médio;No ambiente corporativo, fornecedor diz que o contrato será cancelado se o PIX não for feito em 10 minutos.;Antes de seguir, qual ação reduz melhor o risco?;Não ceder à pressão e escalar a validação pelo fluxo aprovado.;Enviar comprovante e dados financeiros por canal pessoal.;Responder rapidamente para não atrasar a operação.;Executar o pedido e revisar a segurança depois.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: ameaça de cancelamento imediato.;ameaça de cancelamento imediato;Alerta Laranja;15;45;sim
298;Pagamentos e PIX;Urgência de contrato;Médio;Durante a rotina de trabalho, fornecedor diz que o contrato será cancelado se o PIX não for feito em 10 minutos.;Qual resposta mantém o processo corporativo seguro?;Executar o pedido e revisar a segurança depois.;Ignorar o fluxo oficial porque parece uma solicitação simples.;Não ceder à pressão e escalar a validação pelo fluxo aprovado.;Compartilhar as informações pedidas para ganhar tempo.;C;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: ameaça de cancelamento imediato.;ameaça de cancelamento imediato;Alerta Laranja;15;45;sim
299;Pagamentos e PIX;Urgência de contrato;Difícil;Em um atendimento interno, fornecedor diz que o contrato será cancelado se o PIX não for feito em 10 minutos.;O que o colaborador deve fazer para evitar o golpe?;Não ceder à pressão e escalar a validação pelo fluxo aprovado.;Compartilhar as informações pedidas para ganhar tempo.;Confiar apenas no nome exibido na mensagem.;Encaminhar o caso para um colega resolver sem registrar.;A;A opção correta reduz o risco porque mantém a validação no canal autorizado e evita ação impulsiva. O principal sinal de alerta é: ameaça de cancelamento imediato.;ameaça de cancelamento imediato;Alerta Vermelho;20;60;sim
